date,river_discharge_x,river_discharge_mean,river_discharge_median,river_discharge_min,river_discharge_max,river_discharge_p25,river_discharge_p75,latitude,longitude,p1_mm,p6_mm,a72_mm,pp_max,sm_mean,et24_mm,p1_pct,p6_pct,a72_pct,pp_unit,sm_norm,et_deficit,river_discharge_y,rd_norm,H_score
2024-06-11,0.10917485,0.19553718,0.10917485,0.10917485,2.7153523,0.10917485,0.10917485,-30.02499771118164,-51.22499084472656,0.0,0.0,0.10000000149011612,,,0.0,0.4270833333333333,0.40029761904761907,0.19345238095238096,,,1.0,0.10917485,0.16815476190476192,0.3849516369047619
2024-06-12,0.09395635,0.09395641,0.09395635,0.09395635,0.09395635,0.09395635,0.09395635,-30.02499771118164,-51.22499084472656,0.0,0.0,0.10000000149011612,,,0.0,0.4270833333333333,0.40029761904761907,0.19345238095238096,,,1.0,0.09395635,0.13541666666666666,0.380859375
2024-06-13,0.07894671,0.07894666,0.07894671,0.07894671,0.07894671,0.07894671,0.07894671,-30.02499771118164,-51.22499084472656,0.0,0.0,0.0,,,0.0,0.4270833333333333,0.40029761904761907,0.15922619047619047,,,1.0,0.07894671,0.08928571428571429,0.36439732142857145
2024-06-14,0.07894671,0.07894666,0.07894671,0.07894671,0.07894671,0.07894671,0.07894671,-30.02499771118164,-51.22499084472656,0.0,0.0,0.0,,,0.0,0.4270833333333333,0.40029761904761907,0.15922619047619047,,,1.0,0.07894671,0.08928571428571429,0.36439732142857145
2024-06-15,2.3265955,1.6608924,1.6154634,0.061695576,3.6131754,0.9154047,2.439544,-30.02499771118164,-51.22499084472656,2.0999999046325684,4.700000047683716,8.199999809265137,,,0.0,0.8080357142857143,0.7782738095238095,0.5833333333333334,,,1.0,2.3265955,0.8913690476190477,0.7629278273809524
2024-06-16,6.852356,9.522958,9.234259,3.655861,19.137243,7.351226,12.009346,-30.02499771118164,-51.22499084472656,4.599999904632568,13.999999761581421,39.29999542236328,,,0.0,0.8973214285714286,0.9136904761904762,0.9122023809523809,,,1.0,6.852356,0.9776785714285714,0.9299665178571428
2024-06-17,1.9241524,2.2946913,2.1117163,1.8119009,4.984116,1.91912,2.5196612,-30.02499771118164,-51.22499084472656,0.6000000238418579,4.599999904632568,40.900001525878906,,,0.0,0.6770833333333334,0.7767857142857143,0.9255952380952381,,,1.0,1.9241524,0.8675595238095238,0.8500744047619048
2024-06-18,1.2961485,1.4907779,1.412696,1.1086283,3.1209755,1.2803421,1.5882955,-30.02499771118164,-51.22499084472656,0.4000000059604645,2.000000052154064,33.5,,,0.0,0.6324404761904762,0.6860119047619048,0.8764880952380952,,,1.0,1.2961485,0.7976190476190477,0.7920386904761905
2024-06-19,3.7643094,2.868608,2.7976427,1.3280914,6.3451385,2.4360142,3.1880696,-30.02499771118164,-51.22499084472656,6.599999904632568,18.69999986886978,25.5,,,0.0,0.9404761904761905,0.9449404761904762,0.8169642857142857,,,1.0,3.7643094,0.9345238095238095,0.9099702380952381
2024-06-20,1.6546056,1.7796732,1.6546056,1.5176768,3.0644336,1.5733619,1.8477433,-30.02499771118164,-51.22499084472656,0.800000011920929,1.8000000342726707,26.099998474121094,,,0.0,0.7068452380952381,0.6755952380952381,0.8214285714285714,,,1.0,1.6546056,0.8422619047619048,0.7864583333333334
2024-06-21,2.4355795,2.409524,2.475371,1.1232445,4.2844524,2.044394,2.6940336,-30.02499771118164,-51.22499084472656,3.0999999046325684,10.399999916553497,36.70000076293945,,,0.0,0.8467261904761905,0.8794642857142857,0.8973214285714286,,,1.0,2.4355795,0.8943452380952381,0.8978794642857144
2024-06-22,1.1086283,1.111381,1.1086283,1.1086283,1.2490547,1.1086283,1.1086283,-30.02499771118164,-51.22499084472656,0.0,0.0,13.59999942779541,,,0.0,0.4270833333333333,0.40029761904761907,0.6979166666666666,,,1.0,1.1086283,0.7529761904761905,0.6156994047619048
2024-06-23,6.638358,5.0129623,4.795039,1.7164392,12.963683,3.4251652,6.1246023,-30.02499771118164,-51.22499084472656,13.800000190734863,24.200000286102295,59.70000076293945,,,0.0,0.9940476190476191,0.9717261904761905,0.9627976190476191,,,1.0,6.638358,0.9761904761904762,0.9758184523809523
2024-06-24,4.847901,4.9711614,4.7743125,2.548134,8.749897,3.9888449,5.6412563,-30.02499771118164,-51.22499084472656,4.199999809265137,16.79999966919422,58.599998474121094,,,0.0,0.8854166666666666,0.9300595238095238,0.9598214285714286,,,1.0,4.847901,0.9568452380952381,0.9458705357142858
2024-06-25,1.5176768,1.5380877,1.5176768,1.5176768,1.7797134,1.5176768,1.5292981,-30.02499771118164,-51.22499084472656,0.699999988079071,0.8999999910593033,59.499996185302734,,,0.0,0.6904761904761905,0.5922619047619048,0.9613095238095238,,,1.0,1.5176768,0.8229166666666666,0.7996651785714286
2024-06-26,1.6424086,1.8898159,1.8512903,0.8281002,2.7325017,1.5823421,2.2923634,-30.02499771118164,-51.22499084472656,1.5,4.000000007450581,15.299999237060547,,,0.0,0.7604166666666666,0.7574404761904762,0.7172619047619048,,,1.0,1.6424086,0.8407738095238095,0.7859933035714286
