date,river_discharge,river_discharge_mean,river_discharge_median,river_discharge_min,river_discharge_max,river_discharge_p25,river_discharge_p75,latitude,longitude
2025-02-19,0.4689263,0.4833599,0.4689263,0.4689263,0.7179084,0.4689263,0.4689263,-30.02499771118164,-51.22499084472656
2025-02-20,0.29717922,0.30567297,0.29717922,0.29717922,0.43879855,0.29717922,0.29717922,-30.02499771118164,-51.22499084472656
2025-02-21,0.18850219,0.18850227,0.18850219,0.18850219,0.18850219,0.18850219,0.18850219,-30.02499771118164,-51.22499084472656
2025-02-22,0.12460494,0.12460503,0.12460494,0.12460494,0.12460494,0.12460494,0.12460494,-30.02499771118164,-51.22499084472656
2025-02-23,0.09395635,0.09395641,0.09395635,0.09395635,0.09395635,0.09395635,0.09395635,-30.02499771118164,-51.22499084472656
2025-02-24,0.09395635,0.09395641,0.09395635,0.09395635,0.09395635,0.09395635,0.09395635,-30.02499771118164,-51.22499084472656
2025-02-25,0.061695576,0.08199084,0.061695576,0.061695576,0.5310875,0.061695576,0.061695576,-30.02499771118164,-51.22499084472656
2025-02-26,1.9040227,1.0137093,0.7503927,0.061695576,6.063175,0.28233063,1.6318152,-30.02499771118164,-51.22499084472656
2025-02-27,1.1232445,1.4290746,1.2181964,0.65576994,3.4977984,0.9600202,1.6931181,-30.02499771118164,-51.22499084472656
2025-02-28,0.31219995,0.46644852,0.31219995,0.28233063,1.5003455,0.28233063,0.57041293,-30.02499771118164,-51.22499084472656
2025-03-01,0.12460494,0.22644047,0.12460494,0.12460494,1.2803421,0.12460494,0.19612405,-30.02499771118164,-51.22499084472656
2025-03-02,0.1561122,0.71123147,0.21898961,0.09395635,4.223962,0.12460494,0.8287556,-30.02499771118164,-51.22499084472656
2025-03-03,0.12460494,0.12522282,0.12460494,0.12460494,0.1561122,0.12460494,0.12460494,-30.02499771118164,-51.22499084472656
2025-03-04,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,-30.02499771118164,-51.22499084472656
2025-03-05,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,-30.02499771118164,-51.22499084472656
2025-03-06,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,-30.02499771118164,-51.22499084472656
2025-03-07,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,-30.02499771118164,-51.22499084472656
2025-03-08,0.061695576,0.07647276,0.061695576,0.061695576,0.34276497,0.061695576,0.061695576,-30.02499771118164,-51.22499084472656
2025-03-09,4.688529,4.0660133,3.9659228,0.9054607,8.37562,2.9925644,4.8716564,-30.02499771118164,-51.22499084472656
2025-03-10,1.2181964,1.2279793,1.2181964,1.2181964,1.3442287,1.2181964,1.2181964,-30.02499771118164,-51.22499084472656
2025-03-11,0.25025904,0.25025913,0.25025904,0.25025904,0.25025904,0.25025904,0.25025904,-30.02499771118164,-51.22499084472656
2025-03-12,0.1561122,0.16793191,0.1561122,0.1561122,0.37404191,0.1561122,0.1561122,-30.02499771118164,-51.22499084472656
2025-03-13,0.12460494,0.13692608,0.12460494,0.12460494,0.31219995,0.12460494,0.12460494,-30.02499771118164,-51.22499084472656
2025-03-14,0.09395635,0.098815,0.09395635,0.09395635,0.18850219,0.09395635,0.09395635,-30.02499771118164,-51.22499084472656
2025-03-15,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,-30.02499771118164,-51.22499084472656
2025-03-16,0.25025904,0.15132791,0.14035857,0.061695576,0.6255487,0.061695576,0.18850219,-30.02499771118164,-51.22499084472656
2025-03-17,0.5310875,0.3316482,0.21898961,0.1561122,1.5292981,0.1561122,0.3505842,-30.02499771118164,-51.22499084472656
2025-03-18,0.34276497,0.37021524,0.31219995,0.25025904,0.8749945,0.25025904,0.41423532,-30.02499771118164,-51.22499084472656
2025-03-19,0.12460494,0.12460503,0.12460494,0.12460494,0.12460494,0.12460494,0.12460494,-30.02499771118164,-51.22499084472656
2025-03-20,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,-30.02499771118164,-51.22499084472656
2025-03-21,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,-30.02499771118164,-51.22499084472656
2025-03-22,0.061695576,0.07029094,0.061695576,0.061695576,0.34276497,0.061695576,0.061695576,-30.02499771118164,-51.22499084472656
2025-03-23,0.061695576,0.093095675,0.061695576,0.061695576,1.1577444,0.061695576,0.061695576,-30.02499771118164,-51.22499084472656
2025-03-24,0.061695576,0.069152966,0.061695576,0.061695576,0.28233063,0.061695576,0.061695576,-30.02499771118164,-51.22499084472656
2025-03-25,0.061695576,0.107935406,0.061695576,0.061695576,0.7823787,0.061695576,0.09395635,-30.02499771118164,-51.22499084472656
2025-03-26,0.061695576,0.06296071,0.061695576,0.061695576,0.09395635,0.061695576,0.061695576,-30.02499771118164,-51.22499084472656
2025-03-27,0.09395635,0.19374642,0.061695576,0.061695576,1.3120646,0.061695576,0.22680697,-30.02499771118164,-51.22499084472656
2025-03-28,0.09395635,0.2494196,0.1561122,0.09395635,0.9054607,0.09395635,0.37404191,-30.02499771118164,-51.22499084472656
2025-03-29,0.18850219,0.20125088,0.18850219,0.18850219,0.37404191,0.18850219,0.18850219,-30.02499771118164,-51.22499084472656
2025-03-30,0.21898961,0.21898946,0.21898961,0.21898961,0.21898961,0.21898961,0.21898961,-30.02499771118164,-51.22499084472656
2025-03-31,1.032357,1.157968,0.8439197,0.12460494,3.59198,0.4452052,1.6630921,-30.02499771118164,-51.22499084472656
2025-04-01,0.59220874,0.670175,0.6711615,0.40604758,1.0606298,0.5551326,0.8113401,-30.02499771118164,-51.22499084472656
2025-04-02,2.5974934,2.3204722,1.9376497,0.34276497,10.830415,1.304134,2.8615406,-30.02499771118164,-51.22499084472656
2025-04-03,1.2181964,1.4046547,1.2646984,0.8113401,2.810658,1.1491194,1.5644841,-30.02499771118164,-51.22499084472656
2025-04-04,0.37404191,0.38772798,0.37404191,0.37404191,0.5310875,0.37404191,0.37404191,-30.02499771118164,-51.22499084472656
2025-04-05,0.37404191,0.38956398,0.37404191,0.37404191,0.5310875,0.37404191,0.37404191,-30.02499771118164,-51.22499084472656
2025-04-06,0.18850219,0.18850227,0.18850219,0.18850219,0.18850219,0.18850219,0.18850219,-30.02499771118164,-51.22499084472656
2025-04-07,0.7498467,0.84141576,0.7968594,0.28233063,1.844461,0.59220874,1.0150539,-30.02499771118164,-51.22499084472656
2025-04-08,8.727471,8.40638,8.561085,5.7764144,12.963683,7.2035813,9.393265,-30.02499771118164,-51.22499084472656
2025-04-09,1.9716659,2.2922623,2.0761294,1.8773983,4.4325037,1.9631618,2.4435267,-30.02499771118164,-51.22499084472656
2025-04-10,0.59220874,0.7702181,0.686553,0.59220874,1.7164392,0.6172137,0.8197589,-30.02499771118164,-51.22499084472656
2025-04-11,0.4689263,0.6137943,0.34276497,0.28233063,4.223962,0.28233063,0.6236336,-30.02499771118164,-51.22499084472656
2025-04-12,0.28233063,0.37849587,0.28233063,0.28233063,2.3419504,0.28233063,0.37404191,-30.02499771118164,-51.22499084472656
2025-04-13,1.4378109,1.6612297,1.4831923,0.25025904,4.662393,1.1263976,2.0641696,-30.02499771118164,-51.22499084472656
2025-04-14,0.56314766,0.56314796,0.56314766,0.56314766,0.56314766,0.56314766,0.56314766,-30.02499771118164,-51.22499084472656
2025-04-15,0.21898961,0.21898946,0.21898961,0.21898961,0.21898961,0.21898961,0.21898961,-30.02499771118164,-51.22499084472656
2025-04-16,0.12460494,0.14295845,0.12460494,0.12460494,1.0606298,0.12460494,0.12460494,-30.02499771118164,-51.22499084472656
2025-04-17,0.09395635,0.09395641,0.09395635,0.09395635,0.09395635,0.09395635,0.09395635,-30.02499771118164,-51.22499084472656
2025-04-18,0.09395635,0.15770544,0.09395635,0.09395635,0.99986184,0.09395635,0.09395635,-30.02499771118164,-51.22499084472656
2025-04-19,0.43879855,0.38092205,0.23462433,0.061695576,1.4378109,0.08589116,0.60809904,-30.02499771118164,-51.22499084472656
2025-04-20,0.25025904,0.25025913,0.25025904,0.25025904,0.25025904,0.25025904,0.25025904,-30.02499771118164,-51.22499084472656
2025-04-21,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,-30.02499771118164,-51.22499084472656
2025-04-22,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,-30.02499771118164,-51.22499084472656
2025-04-23,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,-30.02499771118164,-51.22499084472656
2025-04-24,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,-30.02499771118164,-51.22499084472656
2025-04-25,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,-30.02499771118164,-51.22499084472656
2025-04-26,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,-30.02499771118164,-51.22499084472656
2025-04-27,1.8773983,1.4505544,1.0941124,0.12460494,5.8706846,0.63987964,2.1934156,-30.02499771118164,-51.22499084472656
2025-04-28,0.65576994,0.6839078,0.65576994,0.65576994,1.1877615,0.65576994,0.65576994,-30.02499771118164,-51.22499084472656
2025-04-29,0.1561122,0.1561122,0.1561122,0.1561122,0.1561122,0.1561122,0.1561122,-30.02499771118164,-51.22499084472656
2025-04-30,0.1561122,0.1561122,0.1561122,0.1561122,0.1561122,0.1561122,0.1561122,-30.02499771118164,-51.22499084472656
2025-05-01,0.12460494,0.12460503,0.12460494,0.12460494,0.12460494,0.12460494,0.12460494,-30.02499771118164,-51.22499084472656
2025-05-02,0.09395635,0.09395641,0.09395635,0.09395635,0.09395635,0.09395635,0.09395635,-30.02499771118164,-51.22499084472656
2025-05-03,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,-30.02499771118164,-51.22499084472656
2025-05-04,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,-30.02499771118164,-51.22499084472656
2025-05-05,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,-30.02499771118164,-51.22499084472656
2025-05-06,0.061695576,0.06232814,0.061695576,0.061695576,0.09395635,0.061695576,0.061695576,-30.02499771118164,-51.22499084472656
2025-05-07,0.061695576,0.06416261,0.061695576,0.061695576,0.12460494,0.061695576,0.061695576,-30.02499771118164,-51.22499084472656
2025-05-08,0.061695576,0.11831103,0.061695576,0.061695576,0.686553,0.061695576,0.12460494,-30.02499771118164,-51.22499084472656
2025-05-09,9.839269,10.497685,9.965248,4.3088446,19.701412,7.5476046,13.416677,-30.02499771118164,-51.22499084472656
2025-05-10,2.0338912,2.0535395,2.0338912,2.0338912,2.2210689,2.0338912,2.0619636,-30.02499771118164,-51.22499084472656
2025-05-11,0.43879855,0.44475588,0.43879855,0.43879855,0.5310875,0.43879855,0.43879855,-30.02499771118164,-51.22499084472656
2025-05-12,0.21898961,0.21898946,0.21898961,0.21898961,0.21898961,0.21898961,0.21898961,-30.02499771118164,-51.22499084472656
2025-05-13,0.12460494,0.12460503,0.12460494,0.12460494,0.12460494,0.12460494,0.12460494,-30.02499771118164,-51.22499084472656
2025-05-14,0.09395635,0.09395641,0.09395635,0.09395635,0.09395635,0.09395635,0.09395635,-30.02499771118164,-51.22499084472656
2025-05-15,0.09395635,0.09395641,0.09395635,0.09395635,0.09395635,0.09395635,0.09395635,-30.02499771118164,-51.22499084472656
2025-05-16,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,-30.02499771118164,-51.22499084472656
2025-05-17,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,-30.02499771118164,-51.22499084472656
2025-05-18,0.37404191,0.50511,0.31219995,0.061695576,3.3151908,0.09395635,0.77363884,-30.02499771118164,-51.22499084472656
2025-05-19,1.1577444,1.2379713,1.1232445,0.5310875,2.4673686,0.92106515,1.4378109,-30.02499771118164,-51.22499084472656
2025-05-20,2.311311,1.6280023,1.5148218,0.43879855,4.0350065,0.936422,2.3267016,-30.02499771118164,-51.22499084472656
2025-05-21,0.686553,0.6865535,0.686553,0.686553,0.686553,0.686553,0.686553,-30.02499771118164,-51.22499084472656
2025-05-22,0.28233063,0.28233054,0.28233063,0.28233063,0.28233063,0.28233063,0.28233063,-30.02499771118164,-51.22499084472656
2025-05-23,0.09395635,0.09395641,0.09395635,0.09395635,0.09395635,0.09395635,0.09395635,-30.02499771118164,-51.22499084472656
2025-05-24,0.18850219,0.43015617,0.18850219,0.09395635,2.6897757,0.09395635,0.5311718,-30.02499771118164,-51.22499084472656
2025-05-25,0.37404191,1.1981541,0.936422,0.12460494,4.495409,0.43879855,1.5292981,-30.02499771118164,-51.22499084472656
2025-05-26,0.31219995,1.1641889,0.7968594,0.25025904,5.8706846,0.4306108,1.5465953,-30.02499771118164,-51.22499084472656
2025-05-27,0.9054607,1.1712264,1.0773711,0.34276497,2.7153523,0.8293562,1.523804,-30.02499771118164,-51.22499084472656
2025-05-28,10.776059,7.7667303,7.42365,3.3451023,13.757067,6.5295224,9.005763,-30.02499771118164,-51.22499084472656
2025-05-29,14.922088,11.034843,11.051157,5.591739,16.33804,9.351421,12.971899,-30.02499771118164,-51.22499084472656
2025-05-30,2.908409,2.90841,2.908409,2.908409,2.908409,2.908409,2.908409,-30.02499771118164,-51.22499084472656
2025-05-31,0.7823787,0.782379,0.7823787,0.7823787,0.7823787,0.7823787,0.7823787,-30.02499771118164,-51.22499084472656
2025-06-01,0.40604758,0.40604773,0.40604758,0.40604758,0.40604758,0.40604758,0.40604758,-30.02499771118164,-51.22499084472656
2025-06-02,0.25025904,0.25025913,0.25025904,0.25025904,0.25025904,0.25025904,0.25025904,-30.02499771118164,-51.22499084472656
2025-06-03,0.18850219,0.29596525,0.18850219,0.18850219,1.032357,0.18850219,0.28233063,-30.02499771118164,-51.22499084472656
2025-06-04,0.1561122,0.1561122,0.1561122,0.1561122,0.1561122,0.1561122,0.1561122,-30.02499771118164,-51.22499084472656
2025-06-05,0.40604758,1.0008723,0.67172855,0.18850219,6.780365,0.37404191,1.3991399,-30.02499771118164,-51.22499084472656
2025-06-06,0.25025904,0.25025913,0.25025904,0.25025904,0.25025904,0.25025904,0.25025904,-30.02499771118164,-51.22499084472656
2025-06-07,0.34276497,0.34276494,0.34276497,0.34276497,0.34276497,0.34276497,0.34276497,-30.02499771118164,-51.22499084472656
2025-06-08,0.21898961,0.22023143,0.21898961,0.21898961,0.28233063,0.21898961,0.21898961,-30.02499771118164,-51.22499084472656
2025-06-09,0.1561122,0.1561122,0.1561122,0.1561122,0.1561122,0.1561122,0.1561122,-30.02499771118164,-51.22499084472656
2025-06-10,0.12460494,0.12460503,0.12460494,0.12460494,0.12460494,0.12460494,0.12460494,-30.02499771118164,-51.22499084472656
2025-06-11,0.09395635,0.09395641,0.09395635,0.09395635,0.09395635,0.09395635,0.09395635,-30.02499771118164,-51.22499084472656
2025-06-12,0.09395635,0.09395641,0.09395635,0.09395635,0.09395635,0.09395635,0.09395635,-30.02499771118164,-51.22499084472656
2025-06-13,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,0.061695576,-30.02499771118164,-51.22499084472656
2025-06-14,1.5292981,1.2745404,1.3120646,0.1561122,2.5645113,0.8674997,1.6853445,-30.02499771118164,-51.22499084472656
2025-06-15,1.5003455,2.19774,2.1841977,0.99986184,3.8752851,1.803854,2.5974934,-30.02499771118164,-51.22499084472656
2025-06-16,0.4689263,0.49402818,0.4689263,0.4689263,1.2181964,0.4689263,0.4689263,-30.02499771118164,-51.22499084472656
2025-06-17,3.1209755,4.221288,3.7789176,0.31219995,14.170504,1.9922882,5.9487867,-30.02499771118164,-51.22499084472656
2025-06-18,13.2889385,10.269898,10.376273,5.151768,14.776111,8.753655,11.941958,-30.02499771118164,-51.22499084472656
2025-06-19,5.591739,5.598254,5.4120955,4.000345,8.506047,5.0186744,6.0309477,-30.02499771118164,-51.22499084472656
2025-06-20,2.6559482,4.392412,4.123123,2.372873,8.036494,3.560369,5.2592416,-30.02499771118164,-51.22499084472656
2025-06-21,1.1877615,1.1920321,1.1877615,1.1877615,1.3442287,1.1877615,1.1877615,-30.02499771118164,-51.22499084472656
2025-06-22,1.2803421,1.0931295,0.9678863,0.8113401,1.8773983,0.8450154,1.2568765,-30.02499771118164,-51.22499084472656
2025-06-23,1.5176768,1.9189992,1.8674943,0.9054607,4.1760683,1.4634404,2.2962022,-30.02499771118164,-51.22499084472656
2025-06-24,0.7498467,0.74984705,0.7498467,0.7498467,0.7498467,0.7498467,0.7498467,-30.02499771118164,-51.22499084472656
2025-06-25,0.5170504,0.51705027,0.5170504,0.5170504,0.5170504,0.5170504,0.5170504,-30.02499771118164,-51.22499084472656
2025-06-26,1.5763211,0.9302294,0.8429523,0.37404191,2.5156045,0.6519749,1.1466041,-30.02499771118164,-51.22499084472656
2025-06-27,0.7660378,0.76603734,0.7660378,0.7660378,0.7660378,0.7660378,0.7660378,-30.02499771118164,-51.22499084472656
2025-06-28,3.920395,4.390019,4.413805,2.7931497,6.3790417,3.772604,4.9946055,-30.02499771118164,-51.22499084472656
2025-06-29,4.407543,4.835464,4.794287,3.325138,6.726806,4.029223,5.4268775,-30.02499771118164,-51.22499084472656
2025-06-30,1.5176768,1.5199766,1.5176768,1.5176768,1.5941794,1.5176768,1.5176768,-30.02499771118164,-51.22499084472656
2025-07-01,0.7498467,0.74984705,0.7498467,0.7498467,0.7498467,0.7498467,0.7498467,-30.02499771118164,-51.22499084472656
2025-07-02,0.5310875,0.5310877,0.5310875,0.5310875,0.5310875,0.5310875,0.5310875,-30.02499771118164,-51.22499084472656
2025-07-03,0.38995266,0.38995278,0.38995266,0.38995266,0.38995266,0.38995266,0.38995266,-30.02499771118164,-51.22499084472656
2025-07-04,0.31219995,0.31219983,0.31219995,0.31219995,0.31219995,0.31219995,0.31219995,-30.02499771118164,-51.22499084472656
2025-07-05,0.2647363,0.2647362,0.2647363,0.2647363,0.2647363,0.2647363,0.2647363,-30.02499771118164,-51.22499084472656
2025-07-06,0.21898961,0.21898946,0.21898961,0.21898961,0.21898961,0.21898961,0.21898961,-30.02499771118164,-51.22499084472656
2025-07-07,0.18850219,0.18850227,0.18850219,0.18850219,0.18850219,0.18850219,0.18850219,-30.02499771118164,-51.22499084472656
2025-07-08,0.1561122,0.17508619,0.1561122,0.1561122,0.733804,0.1561122,0.1561122,-30.02499771118164,-51.22499084472656
2025-07-09,0.12460494,0.12460503,0.12460494,0.12460494,0.12460494,0.12460494,0.12460494,-30.02499771118164,-51.22499084472656
2025-07-10,0.10917485,0.10917477,0.10917485,0.10917485,0.10917485,0.10917485,0.10917485,-30.02499771118164,-51.22499084472656
2025-07-11,0.09395635,0.09395641,0.09395635,0.09395635,0.09395635,0.09395635,0.09395635,-30.02499771118164,-51.22499084472656
2025-07-12,0.07894671,0.07894666,0.07894671,0.07894671,0.07894671,0.07894671,0.07894671,-30.02499771118164,-51.22499084472656
2025-07-13,0.07894671,0.08258958,0.07894671,0.07894671,0.2647363,0.07894671,0.07894671,-30.02499771118164,-51.22499084472656
2025-07-14,0.07894671,0.7453746,0.3046896,0.061695576,4.956621,0.061695576,1.0833006,-30.02499771118164,-51.22499084472656
2025-07-15,0.07894671,0.07894666,0.07894671,0.07894671,0.07894671,0.07894671,0.07894671,-30.02499771118164,-51.22499084472656
2025-07-16,0.23310483,0.23310472,0.23310483,0.23310483,0.23310483,0.23310483,0.23310483,-30.02499771118164,-51.22499084472656
2025-07-17,0.9054607,0.98228186,0.9678863,0.38995266,1.6853445,0.72589266,1.2298083,-30.02499771118164,-51.22499084472656
2025-07-18,1.1577444,1.2082603,1.1330676,0.61064565,2.1405087,0.918684,1.4240556,-30.02499771118164,-51.22499084472656
2025-07-19,0.4996848,0.49968514,0.4996848,0.4996848,0.4996848,0.4996848,0.4996848,-30.02499771118164,-51.22499084472656
2025-07-20,0.28233063,0.28233054,0.28233063,0.28233063,0.28233063,0.28233063,0.28233063,-30.02499771118164,-51.22499084472656
2025-07-21,0.18850219,0.18850227,0.18850219,0.18850219,0.18850219,0.18850219,0.18850219,-30.02499771118164,-51.22499084472656
2025-07-22,0.14024973,0.14024973,0.14024973,0.14024973,0.14024973,0.14024973,0.14024973,-30.02499771118164,-51.22499084472656
2025-07-23,0.10917485,0.10917477,0.10917485,0.10917485,0.10917485,0.10917485,0.10917485,-30.02499771118164,-51.22499084472656
2025-07-24,0.20226443,0.28788304,0.19538331,0.09395635,1.0606298,0.09395635,0.40604758,-30.02499771118164,-51.22499084472656
2025-07-25,0.1561122,0.1561122,0.1561122,0.1561122,0.1561122,0.1561122,0.1561122,-30.02499771118164,-51.22499084472656
2025-07-26,0.20226443,0.61367273,0.55420107,0.09395635,2.1695673,0.31984067,0.8155301,-30.02499771118164,-51.22499084472656
2025-07-27,12.520727,7.930398,7.630907,4.260173,16.418072,5.986763,9.883083,-30.02499771118164,-51.22499084472656
2025-07-28,4.3951063,4.939255,4.874909,3.3551188,7.1846476,4.508251,5.3753037,-30.02499771118164,-51.22499084472656
2025-07-29,1.2803421,1.2819134,1.2803421,1.2803421,1.3604782,1.2803421,1.2803421,-30.02499771118164,-51.22499084472656
2025-07-30,0.7179084,0.7179085,0.7179084,0.7179084,0.7179084,0.7179084,0.7179084,-30.02499771118164,-51.22499084472656
2025-07-31,0.4859357,0.48593536,0.4859357,0.4859357,0.4859357,0.4859357,0.4859357,-30.02499771118164,-51.22499084472656
2025-08-01,0.37404191,0.37404191,0.37404191,0.37404191,0.37404191,0.37404191,0.37404191,-30.02499771118164,-51.22499084472656
2025-08-02,0.936422,0.6830678,0.49281025,0.29717922,3.2364292,0.33512372,0.8061782,-30.02499771118164,-51.22499084472656
2025-08-03,4.8076444,3.682702,3.5081787,1.4660392,9.3992,2.5553603,4.3796244,-30.02499771118164,-51.22499084472656
2025-08-04,5.516284,4.891837,4.8884363,2.7325017,7.4333477,3.8865237,5.811699,-30.02499771118164,-51.22499084472656
2025-08-05,2.4355795,2.4430535,2.3496633,1.844461,3.655861,2.1477735,2.672823,-30.02499771118164,-51.22499084472656
2025-08-06,0.8281002,0.8290202,0.8281002,0.8281002,0.8749945,0.8281002,0.8281002,-30.02499771118164,-51.22499084472656
2025-08-07,5.729767,2.1661084,1.7041376,0.43879855,6.798301,1.1788048,3.2222362,-30.02499771118164,-51.22499084472656
2025-08-08,2.8282475,3.0207806,2.903935,2.1550047,4.2844524,2.6771195,3.4258838,-30.02499771118164,-51.22499084472656
2025-08-09,0.7498467,0.85259706,0.8281002,0.7498467,1.1877615,0.7498467,0.89562297,-30.02499771118164,-51.22499084472656
2025-08-10,0.40604758,0.40604773,0.40604758,0.40604758,0.40604758,0.40604758,0.40604758,-30.02499771118164,-51.22499084472656
2025-08-11,0.29717922,0.29717922,0.29717922,0.29717922,0.29717922,0.29717922,0.29717922,-30.02499771118164,-51.22499084472656
2025-08-12,0.23310483,0.23310472,0.23310483,0.23310483,0.23310483,0.23310483,0.23310483,-30.02499771118164,-51.22499084472656
2025-08-13,0.18850219,0.18850227,0.18850219,0.18850219,0.18850219,0.18850219,0.18850219,-30.02499771118164,-51.22499084472656
2025-08-14,0.1561122,0.1561122,0.1561122,0.1561122,0.1561122,0.1561122,0.1561122,-30.02499771118164,-51.22499084472656
2025-08-15,0.14024973,0.14149818,0.14024973,0.14024973,0.17219532,0.14024973,0.14024973,-30.02499771118164,-51.22499084472656
2025-08-16,0.12460494,0.12460503,0.12460494,0.12460494,0.12460494,0.12460494,0.12460494,-30.02499771118164,-51.22499084472656
2025-08-17,0.09395635,0.19880538,0.09395635,0.09395635,1.4043629,0.09395635,0.1557534,-30.02499771118164,-51.22499084472656
2025-08-18,0.09395635,0.09395641,0.09395635,0.09395635,0.09395635,0.09395635,0.09395635,-30.02499771118164,-51.22499084472656
2025-08-19,0.07894671,0.08832547,0.07894671,0.07894671,0.25025904,0.07894671,0.07894671,-30.02499771118164,-51.22499084472656
2025-08-20,1.1232445,0.73696995,0.7498467,0.20226443,1.6424086,0.512709,0.8749945,-30.02499771118164,-51.22499084472656
2025-08-21,0.54525447,0.5452543,0.54525447,0.54525447,0.54525447,0.54525447,0.54525447,-30.02499771118164,-51.22499084472656
2025-08-22,0.59220874,1.0842434,1.0701632,0.20226443,2.8282475,0.569522,1.4936097,-30.02499771118164,-51.22499084472656
2025-08-23,2.1117163,2.7099373,2.5484726,0.8578044,5.4268775,2.1028113,3.156814,-30.02499771118164,-51.22499084472656
2025-08-24,0.9054607,0.9058061,0.9054607,0.9054607,0.92309177,0.9054607,0.9054607,-30.02499771118164,-51.22499084472656
2025-08-25,0.4859357,0.48593536,0.4859357,0.4859357,0.4859357,0.4859357,0.4859357,-30.02499771118164,-51.22499084472656
2025-08-26,0.30617082,0.3061707,0.30617082,0.30617082,0.30617082,0.30617082,0.30617082,-30.02499771118164,-51.22499084472656
2025-08-27,0.21898961,0.21898946,0.21898961,0.21898961,0.21898961,0.21898961,0.21898961,-30.02499771118164,-51.22499084472656
2025-08-28,0.17219532,0.17219539,0.17219532,0.17219532,0.17219532,0.17219532,0.17219532,-30.02499771118164,-51.22499084472656
2025-08-29,0.1324004,0.13240047,0.1324004,0.1324004,0.1324004,0.1324004,0.1324004,-30.02499771118164,-51.22499084472656
2025-08-30,0.10917485,0.10917477,0.10917485,0.10917485,0.10917485,0.10917485,0.10917485,-30.02499771118164,-51.22499084472656
2025-08-31,0.09395635,0.09395641,0.09395635,0.09395635,0.09395635,0.09395635,0.09395635,-30.02499771118164,-51.22499084472656
2025-09-01,0.07894671,0.07894666,0.07894671,0.07894671,0.07894671,0.07894671,0.07894671,-30.02499771118164,-51.22499084472656
2025-09-02,0.071519256,0.073734395,0.071519256,0.071519256,0.12460494,0.071519256,0.071519256,-30.02499771118164,-51.22499084472656
2025-09-03,0.061695576,0.27086586,0.14024973,0.061695576,1.3768401,0.061695576,0.41423532,-30.02499771118164,-51.22499084472656
2025-09-04,5.5463614,6.4291353,5.974406,3.6025658,11.302689,5.088368,7.80051,-30.02499771118164,-51.22499084472656
2025-09-05,1.8840315,2.2429829,2.1841977,1.6668587,3.655861,1.9751424,2.4316335,-30.02499771118164,-51.22499084472656
2025-09-06,0.8113401,0.8125884,0.8113401,0.8113401,0.8749945,0.8113401,0.8113401,-30.02499771118164,-51.22499084472656
2025-09-07,0.43879855,0.43879873,0.43879855,0.43879855,0.43879855,0.43879855,0.43879855,-30.02499771118164,-51.22499084472656
2025-09-08,4.61048,3.3725579,3.3954163,1.8840315,5.5463614,2.8415003,3.855876,-30.02499771118164,-51.22499084472656
2025-09-09,4.1168184,4.4365244,4.2966485,2.9627802,6.396053,4.0817556,4.8791265,-30.02499771118164,-51.22499084472656
2025-09-10,1.2594359,1.2594366,1.2594359,1.2594359,1.2594359,1.2594359,1.2594359,-30.02499771118164,-51.22499084472656
2025-09-11,0.8281002,0.8281006,0.8281002,0.8281002,0.8281002,0.8281002,0.8281002,-30.02499771118164,-51.22499084472656
2025-09-12,0.52405274,0.52405304,0.52405274,0.52405274,0.52405274,0.52405274,0.52405274,-30.02499771118164,-51.22499084472656
2025-09-13,0.38995266,0.38995278,0.38995266,0.38995266,0.38995266,0.38995266,0.38995266,-30.02499771118164,-51.22499084472656
2025-09-14,0.30617082,0.3061707,0.30617082,0.30617082,0.30617082,0.30617082,0.30617082,-30.02499771118164,-51.22499084472656
2025-09-15,0.7988709,1.4405413,1.2207649,0.25025904,3.6131754,0.7398061,1.8971086,-30.02499771118164,-51.22499084472656
