date,p1_mm,p6_mm,a72_mm,pp_max,sm_mean,et24_mm,p1_pct,p6_pct,a72_pct,pp_unit,sm_norm,et_deficit,river_discharge,rd_norm,H_score
2024-11-18,0.6000000238418579,1.4000000283122063,1.5000001192092896,,,0.0,0.6770833333333334,0.6517857142857143,0.35267857142857145,,,1.0,0.096478224,0.13690476190476192,0.5406436011904762
2024-11-19,1.600000023841858,3.700000047683716,7.700000286102295,,,0.0,0.7738095238095238,0.7485119047619048,0.5729166666666666,,,1.0,0.6634127,0.6428571428571429,0.715029761904762
2024-11-20,9.300000190734863,32.299999952316284,48.29999923706055,,,0.0,0.9747023809523809,0.9880952380952381,0.9419642857142857,,,1.0,8.682778,0.9851190476190477,0.9731212797619049
2024-11-21,0.0,0.0,46.89999771118164,,,0.0,0.4270833333333333,0.40029761904761907,0.9389880952380952,,,1.0,2.0199516,0.8764880952380952,0.7064732142857142
2024-11-22,0.8999999761581421,2.100000001490116,44.0,,,0.0,0.7127976190476191,0.6889880952380952,0.9330357142857143,,,1.0,1.243882,0.7872023809523809,0.8193824404761905
2024-11-23,0.10000000149011612,0.30000000447034836,3.5999999046325684,,,0.0,0.5193452380952381,0.5029761904761905,0.45982142857142855,,,1.0,0.59220874,0.6220238095238095,0.5685453869047619
2024-11-24,0.0,0.0,3.5999999046325684,,,0.0,0.4270833333333333,0.40029761904761907,0.45982142857142855,,,1.0,0.37404191,0.47767857142857145,0.5068824404761905
2024-11-25,0.0,0.0,0.30000001192092896,,,0.0,0.4270833333333333,0.40029761904761907,0.23809523809523808,,,1.0,0.2647363,0.3854166666666667,0.42606026785714285
2024-11-26,3.700000047683716,7.600000061094761,7.799999713897705,,,0.0,0.8690476190476191,0.8452380952380952,0.5744047619047619,,,1.0,1.3823195,0.8035714285714286,0.7777157738095237
2024-11-27,2.200000047683716,4.300000064074993,12.199999809265137,,,0.0,0.8110119047619048,0.7708333333333334,0.6636904761904762,,,1.0,0.92309177,0.7291666666666666,0.765811011904762
2024-11-28,1.100000023841858,5.200000084936619,14.09999942779541,,,0.0,0.7321428571428571,0.7901785714285714,0.7038690476190477,,,1.0,0.6634127,0.6428571428571429,0.7637648809523809
2024-11-29,0.699999988079071,1.1000000014901161,7.5,,,0.0,0.6904761904761905,0.6235119047619048,0.5669642857142857,,,1.0,0.3001696,0.41369047619047616,0.6350446428571429
2024-11-30,0.10000000149011612,0.10000000149011612,3.200000047683716,,,0.0,0.5193452380952381,0.44494047619047616,0.4479166666666667,,,1.0,0.18304157,0.2857142857142857,0.5046502976190477
2024-12-01,2.299999952316284,5.499999918043613,7.59999942779541,,,0.0,0.8199404761904762,0.8020833333333334,0.5684523809523809,,,1.0,1.6977394,0.8452380952380952,0.7614397321428571
2024-12-02,7.400000095367432,20.299999952316284,23.700000762939453,,,0.0,0.9538690476190477,0.9538690476190477,0.8065476190476191,,,1.0,4.420009,0.9494047619047619,0.9130394345238094
2024-12-03,0.10000000149011612,0.10000000149011612,23.69999885559082,,,0.0,0.5193452380952381,0.44494047619047616,0.8050595238095238,,,1.0,1.1232445,0.7589285714285714,0.6754092261904762
2024-12-04,0.0,0.0,17.399999618530273,,,0.0,0.4270833333333333,0.40029761904761907,0.7678571428571429,,,1.0,0.44543982,0.5342261904761905,0.6102120535714286
2024-12-05,0.0,0.0,0.10000000149011612,,,0.0,0.4270833333333333,0.40029761904761907,0.19345238095238096,,,1.0,0.2618276,0.38095238095238093,0.4115513392857143
2024-12-06,1.7999999523162842,2.1999999582767487,2.200000047683716,,,0.0,0.7886904761904762,0.6904761904761905,0.3943452380952381,,,1.0,0.18032062,0.28422619047619047,0.5981212797619048
2024-12-07,0.6000000238418579,0.9000000357627869,3.1000001430511475,,,0.0,0.6770833333333334,0.6071428571428571,0.44047619047619047,,,1.0,0.4859357,0.5639880952380952,0.6075148809523809
2024-12-08,0.0,0.0,3.1000001430511475,,,0.0,0.4270833333333333,0.40029761904761907,0.44047619047619047,,,1.0,0.5703628,0.6041666666666666,0.5166480654761905
2024-12-09,0.10000000149011612,0.5000000074505806,1.4000000953674316,,,0.0,0.5193452380952381,0.5476190476190477,0.34375,,,1.0,0.25025904,0.37648809523809523,0.5155319940476191
2024-12-10,0.30000001192092896,0.9000000208616257,1.9000000953674316,,,0.0,0.6011904761904762,0.6041666666666666,0.3794642857142857,,,1.0,0.35831344,0.46577380952380953,0.5657552083333333
2024-12-11,0.10000000149011612,0.20000000298023224,2.0999999046325684,,,0.0,0.5193452380952381,0.48214285714285715,0.3869047619047619,,,1.0,0.23310483,0.35119047619047616,0.5053943452380952
2024-12-12,0.0,0.0,1.600000023841858,,,0.0,0.4270833333333333,0.40029761904761907,0.3645833333333333,,,1.0,0.1561122,0.2604166666666667,0.4499627976190476
2024-12-13,9.399999618530273,20.69999995827675,26.0,,,0.0,0.9761904761904762,0.9613095238095238,0.8199404761904762,,,1.0,0.54525447,0.5952380952380952,0.8780691964285714
2024-12-14,8.0,28.59999966621399,54.69999694824219,,,0.0,0.9642857142857143,0.9791666666666666,0.9538690476190477,,,1.0,4.8884363,0.9583333333333334,0.9694010416666666
2024-12-15,12.199999809265137,23.899999894201756,79.5,,,0.0,0.9910714285714286,0.9702380952380952,0.9806547619047619,,,1.0,2.6140988,0.8973214285714286,0.970703125
