date,precipitation,rain,showers,evapotranspiration,et0_fao_evapotranspiration,wind_gusts_10m,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation_probability,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,visibility,vapor_pressure_deficit,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_speed_180m,wind_direction_120m,wind_direction_180m,temperature_80m,temperature_120m,temperature_180m,soil_temperature_0cm,soil_temperature_6cm,soil_temperature_18cm,soil_temperature_54cm,soil_moisture_0_1cm,soil_moisture_1_3cm,soil_moisture_3_9cm,soil_moisture_9_27cm,soil_moisture_27_81cm,weather_code
2024-01-01,0.0,0.0,0.0,0.0,6.359966,42.12,23.601252,68.89756,17.257502,24.98129,,1013.45416,1009.9605,40.916668,2.0,4.1666665,37.583332,,1.007327,12.659835,,,,,,,,,,,,,,,,,,0.0
2024-01-02,4.1,4.1,0.0,0.0,4.922268,27.359999,24.384584,77.31185,19.917917,27.436823,,1010.8208,1007.3459,43.625,5.25,20.75,32.083332,,0.75889856,7.453675,,,,,,,,,,,,,,,,,,0.0
2024-01-03,3.8999999,3.8999999,0.0,0.0,4.890975,50.039997,23.030418,78.51425,18.903334,24.34492,,1013.02496,1009.5266,32.166668,13.625,14.791667,10.375,,0.65161276,15.663094,,,,,,,,,,,,,,,,,,1.0
2024-01-04,3.9999998,3.9999998,0.0,0.0,4.838126,48.239998,23.015833,76.99532,18.65125,23.534273,,1014.85834,1011.3535,44.333332,24.0,20.416666,11.083333,,0.6802128,20.086353,,,,,,,,,,,,,,,,,,0.0
2024-01-05,0.6,0.6,0.0,0.0,5.8904743,47.88,23.899168,74.931015,18.917917,24.95703,,1013.5708,1010.08057,15.708333,10.708333,5.9166665,0.0,,0.8238031,18.57112,,,,,,,,,,,,,,,,,,0.0
2024-01-06,0.0,0.0,0.0,0.0,6.3745313,33.48,25.590836,70.96162,19.3075,28.344057,,1010.8667,1007.405,8.75,2.2083333,5.75,1.2916666,,1.1323851,9.446148,,,,,,,,,,,,,,,,,,0.0
2024-01-07,9.2,9.2,0.0,0.0,6.018471,41.760002,27.430418,72.80203,21.626251,31.38069,,1007.98334,1004.5528,53.458332,1.8333334,16.791666,45.958332,,1.1493434,8.66142,,,,,,,,,,,,,,,,,,0.0
2024-01-08,3.1,3.1,0.0,0.0,4.972494,45.36,27.734583,71.71981,21.501251,30.684273,,1007.76666,1004.3405,89.541664,4.7916665,18.875,88.583336,,1.2000192,12.590614,,,,,,,,,,,,,,,,,,3.0
2024-01-09,0.1,0.1,0.0,0.0,5.3625903,38.16,26.736666,74.63675,21.63875,30.157837,,1011.41254,1007.9627,80.333336,16.25,12.208333,70.583336,,0.9602024,11.191596,,,,,,,,,,,,,,,,,,3.0
2024-01-10,0.0,0.0,0.0,0.0,6.184059,35.28,28.488749,67.37792,20.936666,32.081112,,1010.14166,1006.71576,75.666664,1.6666666,10.916667,74.791664,,1.5021833,8.082374,,,,,,,,,,,,,,,,,,3.0
2024-01-11,9.5,9.5,0.0,0.0,2.6065385,43.92,24.86167,83.34462,21.813751,27.397148,,1011.22504,1007.7544,98.0,44.083332,75.791664,96.375,,0.5264585,15.803723,,,,,,,,,,,,,,,,,,51.0
2024-01-12,1.0,1.0,0.0,0.0,5.681187,48.6,23.492918,72.86426,18.132502,24.332947,,1014.7583,1011.25946,45.875,11.166667,2.4166667,40.375,,0.82130617,17.707441,,,,,,,,,,,,,,,,,,0.0
2024-01-13,0.0,0.0,0.0,0.0,6.5719657,41.399998,23.511667,68.711235,16.980417,24.430502,,1014.7834,1011.2842,2.25,2.25,0.0,0.0,,1.0313091,14.765298,,,,,,,,,,,,,,,,,,0.0
2024-01-14,8.5,8.5,0.0,0.0,5.6531444,53.639996,25.876251,75.30851,20.6825,28.84227,,1011.01666,1007.5576,39.416668,1.75,8.833333,37.125,,1.0109944,11.91332,,,,,,,,,,,,,,,,,,0.0
2024-01-15,4.9,4.9,0.0,0.0,6.143462,46.44,26.361666,76.89732,21.45125,29.981806,,1010.5833,1007.1316,21.791666,11.541667,14.333333,1.9166666,,0.9658675,10.899394,,,,,,,,,,,,,,,,,,0.0
2024-01-16,8.1,8.1,0.0,0.0,5.609177,47.16,26.657501,76.9928,21.720001,30.00878,,1009.75,1006.3046,67.458336,16.166666,18.875,65.666664,,0.9797506,12.605293,,,,,,,,,,,,,,,,,,3.0
2024-01-17,22.6,22.6,0.0,0.0,2.680071,45.719997,24.72625,84.612144,21.859583,27.007605,,1012.10004,1008.6248,99.25,31.458334,52.458332,97.833336,,0.5005202,17.746897,,,,,,,,,,,,,,,,,,51.0
2024-01-18,4.2000003,4.2000003,0.0,0.0,3.477619,43.56,24.865835,82.45031,21.6075,27.036074,,1010.175,1006.70795,64.416664,15.791667,62.333332,8.166667,,0.57730585,17.604534,,,,,,,,,,,,,,,,,,0.0
2024-01-19,4.6,4.6,0.0,0.0,4.5600114,30.599998,26.274168,80.96941,22.51792,30.556982,,1007.9709,1004.52734,73.708336,44.0,33.541668,20.0,,0.737854,8.088368,,,,,,,,,,,,,,,,,,3.0
2024-01-20,10.9,10.9,0.0,0.0,3.1407332,43.92,23.90125,86.5411,21.46375,26.40386,,1009.89166,1006.4145,66.791664,50.166668,42.875,5.1666665,,0.4092468,15.046384,,,,,,,,,,,,,,,,,,51.0
2024-01-21,1.0,1.0,0.0,0.0,5.652915,48.239998,22.976252,72.0534,17.415834,23.312857,,1016.18335,1012.6735,24.458334,15.75,7.125,6.875,,0.81728005,19.106834,,,,,,,,,,,,,,,,,,0.0
2024-01-22,1.1,1.1,0.0,0.0,5.5522623,50.399998,22.680418,69.42527,16.630417,22.356012,,1018.9167,1015.3938,53.708332,10.708333,7.125,40.291668,,0.8817697,20.48983,,,,,,,,,,,,,,,,,,3.0
2024-01-23,0.90000004,0.90000004,0.0,0.0,5.997617,55.44,22.52625,64.39183,15.303333,21.571472,,1018.44165,1014.91864,15.125,9.291667,7.9166665,0.0,,1.0144408,21.071672,,,,,,,,,,,,,,,,,,0.0
2024-01-24,2.2,2.2,0.0,0.0,4.5766277,47.88,21.730417,71.07486,16.15125,21.75488,,1017.62085,1014.0911,55.666668,14.0,15.541667,47.333332,,0.78185576,15.6698065,,,,,,,,,,,,,,,,,,0.0
2024-01-25,0.1,0.1,0.0,0.0,6.2705684,51.839996,22.599167,62.433365,14.48875,22.239588,,1018.00415,1014.4832,26.75,7.125,12.333333,10.541667,,1.1250759,15.839068,,,,,,,,,,,,,,,,,,0.0
2024-01-26,0.5,0.5,0.0,0.0,5.295195,48.239998,22.515833,71.47636,16.790834,22.936758,,1018.6125,1015.0886,70.458336,8.75,13.083333,63.333332,,0.8433053,15.655629,,,,,,,,,,,,,,,,,,3.0
2024-01-27,1.0,1.0,0.0,0.0,4.9820604,37.8,22.953333,69.21512,16.759584,23.508217,,1016.7209,1013.20874,70.25,15.666667,19.166666,55.75,,0.91769266,13.886197,,,,,,,,,,,,,,,,,,3.0
2024-01-28,11.0,11.0,0.0,0.0,4.0600185,44.28,22.57625,81.72084,19.172083,24.705978,,1014.4792,1010.9704,67.083336,18.708334,5.75,60.5,,0.5394014,10.99624,,,,,,,,,,,,,,,,,,51.0
2024-01-29,3.9,3.9,0.0,0.0,4.340146,33.839996,23.036667,81.981804,19.657501,26.028336,,1012.72504,1009.2277,73.5,23.791666,7.9166665,56.666668,,0.54866993,6.374596,,,,,,,,,,,,,,,,,,3.0
2024-01-30,0.3,0.3,0.0,0.0,5.9937935,38.88,24.290834,73.035484,18.630417,26.657701,,1012.27496,1008.79376,13.958333,12.375,0.9583333,1.0833334,,0.9309264,9.910324,,,,,,,,,,,,,,,,,,0.0
2024-01-31,0.0,0.0,0.0,0.0,5.8541436,33.839996,24.3575,72.53134,18.715834,27.002487,,1013.9709,1010.4846,26.666666,4.25,0.0,22.458334,,0.9326453,7.835706,,,,,,,,,,,,,,,,,,0.0
2024-02-01,0.0,0.0,0.0,0.0,6.26559,41.399998,24.559584,73.98687,18.965834,26.833502,,1016.6458,1013.1525,18.625,14.833333,0.16666667,3.6666667,,0.97375554,11.540001,,,,,,,,,,,,,,,,,,0.0
2024-02-02,0.0,0.0,0.0,0.0,6.7647533,41.760002,24.890833,69.73991,18.267918,26.385422,,1017.75,1014.25665,0.0,0.0,0.0,0.0,,1.1396861,14.572831,,,,,,,,,,,,,,,,,,0.0
2024-02-03,0.0,0.0,0.0,0.0,6.3457966,32.399998,27.036667,63.824203,18.599167,29.724289,,1014.125,1010.6685,21.958334,0.16666667,5.2083335,17.416666,,1.5698253,7.843065,,,,,,,,,,,,,,,,,,0.0
2024-02-04,8.700001,8.700001,0.0,0.0,5.536931,32.760002,28.315834,67.383415,21.134584,31.71856,,1013.04584,1009.6082,78.708336,4.6666665,2.9166667,78.083336,,1.4163195,9.063195,,,,,,,,,,,,,,,,,,3.0
2024-02-05,0.2,0.2,0.0,0.0,4.888402,39.96,26.580416,78.49039,22.342918,30.23478,,1015.4084,1011.9431,68.375,50.333332,6.25,32.375,,0.813539,11.287216,,,,,,,,,,,,,,,,,,3.0
2024-02-06,0.1,0.1,0.0,0.0,4.9666457,38.88,26.134584,75.61175,21.224167,28.721626,,1016.35004,1012.8764,86.083336,41.416668,2.375,72.083336,,0.90549964,14.181485,,,,,,,,,,,,,,,,,,3.0
2024-02-07,0.0,0.0,0.0,0.0,6.0198727,43.92,26.422083,75.07126,21.203333,29.704126,,1013.3,1009.83984,39.625,7.9166665,0.875,36.041668,,0.9985456,11.813313,,,,,,,,,,,,,,,,,,0.0
2024-02-08,0.0,0.0,0.0,0.0,6.0637665,43.199997,27.42,74.75721,22.103334,31.57643,,1011.9792,1008.53485,45.25,10.041667,3.7083333,33.333332,,1.0809971,9.323802,,,,,,,,,,,,,,,,,,0.0
2024-02-09,1.1,1.1,0.0,0.0,6.44603,41.039997,28.347084,74.36157,22.759584,32.47629,,1012.8459,1009.40924,28.375,5.2916665,4.25,22.416666,,1.1744763,11.898482,,,,,,,,,,,,,,,,,,0.0
2024-02-10,0.90000004,0.90000004,0.0,0.0,6.034871,54.0,29.242918,71.6102,23.022085,33.988514,,1013.2834,1009.85547,47.375,0.25,7.6666665,45.0,,1.3272847,9.188848,,,,,,,,,,,,,,,,,,0.0
2024-02-11,0.4,0.4,0.0,0.0,6.1782517,41.039997,30.524168,65.047516,22.51375,34.82418,,1012.94165,1009.5295,79.291664,0.16666667,29.125,67.791664,,1.715002,9.372741,,,,,,,,,,,,,,,,,,3.0
2024-02-12,5.6000004,5.6000004,0.0,0.0,4.6499515,39.6,29.847084,70.9897,23.603334,34.88151,,1011.05,1007.6368,89.5,0.41666666,50.291668,68.791664,,1.3292862,7.6892905,,,,,,,,,,,,,,,,,,3.0
2024-02-13,29.900002,29.900002,0.0,0.0,1.8462411,50.039997,24.555418,83.70513,21.534584,26.734398,,1014.075,1010.5909,100.0,60.791668,88.875,91.375,,0.50860363,17.621967,,,,,,,,,,,,,,,,,,3.0
2024-02-14,0.0,0.0,0.0,0.0,4.8209043,42.48,23.02625,61.84438,15.25125,22.139135,,1018.8042,1015.2859,63.625,62.208332,32.166668,5.6666665,,1.0877961,18.240362,,,,,,,,,,,,,,,,,,3.0
2024-02-15,0.0,0.0,0.0,0.0,5.1590657,43.56,23.247084,68.50018,16.953333,23.162306,,1017.4875,1013.97614,67.25,23.583334,28.083334,43.791668,,0.9515502,18.601217,,,,,,,,,,,,,,,,,,3.0
2024-02-16,34.5,34.5,0.0,0.0,1.4630837,38.88,22.03875,86.44239,19.640833,23.488089,,1014.67084,1011.1552,99.0,53.958332,97.375,52.041668,,0.36110553,15.429333,,,,,,,,,,,,,,,,,,61.0
2024-02-17,4.7,4.7,0.0,0.0,4.4648333,27.0,24.205416,81.889046,20.767918,27.191345,,1012.66254,1009.179,65.291664,33.541668,42.125,27.875,,0.6020563,10.782769,,,,,,,,,,,,,,,,,,3.0
2024-02-18,1.0,1.0,0.0,0.0,5.260175,38.519997,25.380417,82.88837,22.095001,28.88296,,1011.0417,1007.57745,17.375,3.5,5.875,9.958333,,0.62212896,13.147357,,,,,,,,,,,,,,,,,,0.0
2024-02-19,0.2,0.2,0.0,0.0,4.22719,38.88,24.665834,81.31177,21.111668,27.457384,,1009.02496,1005.5595,77.166664,17.375,12.166667,71.208336,,0.6227651,12.4646225,,,,,,,,,,,,,,,,,,3.0
2024-02-20,0.1,0.1,0.0,0.0,4.6313167,40.32,23.820002,76.5907,19.322084,25.548689,,1009.80835,1006.3304,43.083332,31.083334,1.125,14.083333,,0.7288625,13.876331,,,,,,,,,,,,,,,,,,0.0
2024-02-21,0.0,0.0,0.0,0.0,5.264123,33.839996,23.884584,75.73053,19.101252,26.169718,,1010.25,1006.77106,11.583333,11.5,0.16666667,0.0,,0.7873145,10.932157,,,,,,,,,,,,,,,,,,0.0
2024-02-22,0.0,0.0,0.0,0.0,5.206968,28.8,24.984583,79.507324,20.845001,28.577772,,1008.74585,1005.2847,20.291666,17.5,3.2083333,0.0,,0.7555356,8.119693,,,,,,,,,,,,,,,,,,0.0
2024-02-23,0.0,0.0,0.0,0.0,5.410169,33.12,27.38875,75.98165,22.415834,31.97393,,1010.66254,1007.2226,39.333332,2.2916667,6.0833335,32.75,,0.99405885,7.017042,,,,,,,,,,,,,,,,,,0.0
2024-02-24,0.0,0.0,0.0,0.0,5.3419,43.92,26.903334,76.53892,22.261667,30.361464,,1016.5083,1013.0432,12.75,2.625,6.5833335,4.7916665,,0.8773934,13.575198,,,,,,,,,,,,,,,,,,0.0
2024-02-25,0.3,0.3,0.0,0.0,5.0892825,48.239998,26.020002,77.37331,21.553335,28.37165,,1020.25,1016.7617,51.583332,14.375,8.0,38.125,,0.8228752,17.856379,,,,,,,,,,,,,,,,,,1.0
2024-02-26,12.2,12.2,0.0,0.0,3.5541189,39.6,25.497084,80.45173,21.780418,28.20658,,1016.2708,1012.7902,88.875,13.416667,68.125,79.333336,,0.67086667,14.454659,,,,,,,,,,,,,,,,,,3.0
2024-02-27,15.9,15.9,0.0,0.0,3.2490144,33.12,25.507502,87.516945,23.197084,29.786833,,1009.0,1005.54443,94.25,42.458332,32.125,91.333336,,0.43857932,9.7767725,,,,,,,,,,,,,,,,,,3.0
2024-02-28,0.90000004,0.90000004,0.0,0.0,3.8879058,30.599998,26.0575,82.76007,22.730417,30.446663,,1011.4167,1007.9592,90.958336,33.791668,12.833333,83.541664,,0.6292097,7.1726003,,,,,,,,,,,,,,,,,,3.0
2024-02-29,1.3,1.3,0.0,0.0,3.8993702,28.44,26.092918,82.33344,22.749168,30.516197,,1013.2,1009.7368,95.625,15.666667,20.625,92.875,,0.62754214,7.3103137,,,,,,,,,,,,,,,,,,3.0
2024-03-01,0.2,0.2,0.0,0.0,4.1150646,38.16,25.584585,81.68658,22.124168,28.830294,,1014.1458,1010.6736,40.916668,22.208334,10.416667,12.041667,,0.6308401,12.936318,,,,,,,,,,,,,,,,,,1.0
2024-03-02,0.0,0.0,0.0,0.0,4.98094,24.48,26.480417,77.862854,21.980417,30.816431,,1011.89166,1008.437,41.916668,4.3333335,2.25,37.708332,,0.88191414,6.9137154,,,,,,,,,,,,,,,,,,0.0
2024-03-03,3.4,3.4,0.0,0.0,3.7078156,43.92,25.70125,82.53109,22.378334,29.091051,,1012.0208,1008.5571,99.958336,28.083334,13.125,98.625,,0.6140402,12.735325,,,,,,,,,,,,,,,,,,3.0
2024-03-04,0.7,0.7,0.0,0.0,2.2776823,42.12,22.399168,77.10891,18.109583,22.826963,,1015.7917,1012.2764,98.958336,78.583336,83.0,54.208332,,0.61965495,17.663666,,,,,,,,,,,,,,,,,,3.0
2024-03-05,0.0,0.0,0.0,0.0,4.97963,31.319998,21.676252,65.47374,14.740833,21.931597,,1016.3833,1012.85736,37.791668,14.25,17.541666,19.75,,0.93113524,11.860496,,,,,,,,,,,,,,,,,,0.0
2024-03-06,0.0,0.0,0.0,0.0,4.906191,32.039997,20.934584,68.75414,14.734584,21.228128,,1016.7209,1013.1845,8.291667,8.25,0.041666668,0.0,,0.83809066,11.406039,,,,,,,,,,,,,,,,,,0.0
2024-03-07,0.0,0.0,0.0,0.0,5.115589,43.56,23.159584,75.72896,18.405416,25.004128,,1016.27496,1012.76654,7.75,1.2916666,0.6666667,6.2083335,,0.77457005,11.685452,,,,,,,,,,,,,,,,,,0.0
2024-03-08,12.6,12.6,0.0,0.0,2.1526122,32.399998,23.695002,88.27685,21.611666,27.095787,,1013.425,1009.9333,89.666664,27.291666,59.583332,58.083332,,0.35144702,9.043937,,,,,,,,,,,,,,,,,,3.0
2024-03-09,0.0,0.0,0.0,0.0,3.2936888,35.64,25.4825,85.59019,22.78875,29.605978,,1010.1792,1006.71924,81.458336,30.708334,3.2916667,67.208336,,0.50993127,8.81515,,,,,,,,,,,,,,,,,,3.0
2024-03-10,0.4,0.4,0.0,0.0,4.5248084,36.719997,24.424166,81.699135,20.936666,27.568504,,1014.5833,1011.0959,16.333334,11.041667,1.7083334,5.7916665,,0.61442274,10.397947,,,,,,,,,,,,,,,,,,0.0
2024-03-11,0.0,0.0,0.0,0.0,4.9909835,34.56,23.315834,78.95638,19.147085,25.538961,,1017.0,1013.491,22.958334,6.5416665,0.0,16.416666,,0.6924966,11.470996,,,,,,,,,,,,,,,,,,0.0
2024-03-12,0.0,0.0,0.0,0.0,5.107057,33.839996,24.897085,78.07906,20.445002,28.239573,,1014.6958,1011.21295,34.041668,1.0,0.0,33.041668,,0.8306866,8.315492,,,,,,,,,,,,,,,,,,0.0
2024-03-13,0.0,0.0,0.0,0.0,4.91702,22.68,26.51375,76.726204,21.490835,30.514673,,1012.4875,1009.03094,70.833336,20.25,0.0,63.375,,1.0038539,6.8768406,,,,,,,,,,,,,,,,,,3.0
2024-03-14,0.0,0.0,0.0,0.0,5.2094116,19.8,27.934584,72.89959,22.16375,32.435856,,1010.48334,1007.0501,16.083334,0.8333333,0.29166666,15.166667,,1.1762333,6.4350014,,,,,,,,,,,,,,,,,,0.0
2024-03-15,5.6,5.6,0.0,0.0,2.7442117,29.88,26.676252,82.49086,23.374168,31.160172,,1009.7,1006.25555,99.958336,12.458333,46.333332,99.875,,0.63333184,8.5077305,,,,,,,,,,,,,,,,,,3.0
2024-03-16,7.6,7.6,0.0,0.0,2.8127763,25.56,25.907501,86.413055,23.347084,30.579704,,1007.3208,1003.8757,76.666664,28.25,34.541668,69.125,,0.49352598,7.1072717,,,,,,,,,,,,,,,,,,3.0
2024-03-17,1.5,1.5,0.0,0.0,3.2310972,19.8,24.67,84.830635,21.828333,28.585876,,1010.8333,1007.36176,93.458336,15.791667,17.166666,87.791664,,0.5069509,6.7986083,,,,,,,,,,,,,,,,,,3.0
2024-03-18,0.0,0.0,0.0,0.0,4.561561,25.919998,25.895002,83.72578,22.780418,30.531755,,1010.39996,1006.9439,77.791664,2.2916667,0.5833333,77.583336,,0.60595125,7.446451,,,,,,,,,,,,,,,,,,3.0
2024-03-19,0.0,0.0,0.0,0.0,4.263913,27.0,27.653336,79.669304,23.567917,32.80749,,1009.43335,1006.0008,84.375,3.625,36.208332,67.291664,,0.823855,6.1730366,,,,,,,,,,,,,,,,,,3.0
2024-03-20,0.0,0.0,0.0,0.0,4.682577,33.48,28.199167,78.91903,23.897085,33.393913,,1004.8542,1001.4431,55.041668,6.625,2.125,48.416668,,0.91562146,7.731125,,,,,,,,,,,,,,,,,,1.0
2024-03-21,26.1,26.1,0.0,0.0,2.2261813,48.6,24.27625,81.520485,20.809584,25.843931,,1007.95416,1004.4875,84.208336,37.5,59.75,75.541664,,0.5924219,19.216183,,,,,,,,,,,,,,,,,,51.0
2024-03-22,0.1,0.1,0.0,0.0,4.419188,37.8,20.030416,64.80277,13.02625,18.845463,,1022.55,1018.9827,44.791668,20.833334,14.166667,19.416666,,0.8541358,15.90063,,,,,,,,,,,,,,,,,,0.0
2024-03-23,0.0,0.0,0.0,0.0,4.2613053,42.48,21.274168,70.86145,15.62625,20.91857,,1021.9084,1018.3582,13.5,12.708333,3.375,0.0,,0.77615166,16.454828,,,,,,,,,,,,,,,,,,0.0
2024-03-24,0.0,0.0,0.0,0.0,4.3289175,24.119999,22.613752,72.428825,17.099167,24.424475,,1017.2,1013.6819,1.7916666,0.9583333,1.5,0.0,,0.84925646,7.2493668,,,,,,,,,,,,,,,,,,0.0
2024-03-25,0.3,0.3,0.0,0.0,3.858585,35.64,22.511667,78.74934,18.424168,24.463667,,1015.39996,1011.88715,19.0,5.75,11.75,5.4583335,,0.6425129,9.072944,,,,,,,,,,,,,,,,,,0.0
2024-03-26,0.2,0.2,0.0,0.0,4.011475,36.36,21.397085,79.05092,17.336668,22.601446,,1017.5083,1013.9749,13.791667,13.583333,1.2916666,0.0,,0.5933501,11.218547,,,,,,,,,,,,,,,,,,0.0
2024-03-27,0.0,0.0,0.0,0.0,4.4444313,34.92,22.738752,77.15018,18.27,24.49235,,1016.71246,1013.19775,2.375,2.0,0.41666666,0.0,,0.70814174,10.96759,,,,,,,,,,,,,,,,,,0.0
2024-03-28,1.0,1.0,0.0,0.0,3.8195977,19.8,23.734583,81.548615,20.126251,27.237976,,1016.5334,1013.03094,54.375,9.541667,10.333333,47.833332,,0.6313461,4.627436,,,,,,,,,,,,,,,,,,0.0
2024-03-29,7.7000003,7.7000003,0.0,0.0,3.968548,46.44,24.38875,77.8247,19.880417,27.266478,,1015.6958,1012.2039,55.875,4.375,11.875,54.25,,0.7843952,7.8849506,,,,,,,,,,,,,,,,,,0.0
2024-03-30,0.0,0.0,0.0,0.0,4.4795103,29.519999,23.828333,72.11783,18.101252,25.715067,,1013.62915,1010.13763,0.75,0.16666667,0.625,0.0,,0.9526534,9.163255,,,,,,,,,,,,,,,,,,0.0
2024-03-31,0.0,0.0,0.0,0.0,4.5042224,32.039997,24.786667,73.62212,19.090834,27.172796,,1012.6667,1009.18945,36.583332,2.2083333,2.5416667,35.041668,,1.0153133,9.0484295,,,,,,,,,,,,,,,,,,0.0
2024-04-01,0.2,0.2,0.0,0.0,4.096597,50.76,25.428335,77.690605,20.828333,28.842537,,1011.6333,1008.16754,54.541668,3.9583333,20.291666,51.25,,0.8352432,7.7735314,,,,,,,,,,,,,,,,,,3.0
2024-04-02,0.0,0.0,0.0,0.0,2.6006815,36.719997,22.603334,78.6688,18.570002,24.045546,,1012.5959,1009.094,82.75,55.375,27.75,23.666666,,0.6062743,12.077046,,,,,,,,,,,,,,,,,,3.0
2024-04-03,0.0,0.0,0.0,0.0,4.0861382,29.88,23.045,80.420296,19.282501,25.43688,,1012.55835,1009.06146,35.416668,1.75,0.75,33.666668,,0.63078606,9.475863,,,,,,,,,,,,,,,,,,0.0
2024-04-04,3.9,3.9,0.0,0.0,2.2278755,30.599998,23.580416,87.67682,21.32625,26.787714,,1013.45,1009.9567,86.583336,18.833334,19.208334,77.208336,,0.39131996,9.547335,,,,,,,,,,,,,,,,,,3.0
2024-04-05,1.6,1.6,0.0,0.0,2.7099998,44.28,22.42,81.94022,19.065834,23.707499,,1018.06665,1014.5437,56.5,49.5,21.458334,0.7083333,,0.5068261,14.811614,,,,,,,,,,,,,,,,,,0.0
2024-04-06,0.0,0.0,0.0,0.0,4.333104,45.719997,20.974169,70.31566,14.91375,20.407888,,1018.5291,1014.987,39.625,9.708333,0.083333336,32.458332,,0.8244706,15.933132,,,,,,,,,,,,,,,,,,0.0
2024-04-07,15.9,15.9,0.0,0.0,1.6932771,31.68,20.909584,85.32182,18.288752,22.704697,,1014.0959,1010.56866,97.0,46.75,79.458336,73.333336,,0.35596967,9.137397,,,,,,,,,,,,,,,,,,3.0
2024-04-08,0.0,0.0,0.0,0.0,2.7435064,24.119999,22.692917,87.41696,20.320002,25.81573,,1012.6792,1009.1779,44.083332,39.041668,7.5,0.0,,0.4033705,6.62233,,,,,,,,,,,,,,,,,,0.0
2024-04-09,0.2,0.2,0.0,0.0,3.433172,30.599998,23.780418,86.07355,21.178335,27.399824,,1012.7708,1009.28204,26.916666,16.458334,13.166667,0.0,,0.46214363,7.0414205,,,,,,,,,,,,,,,,,,0.0
2024-04-10,1.7,1.7,0.0,0.0,2.5044491,41.039997,22.728334,84.81359,19.990835,24.56664,,1013.8833,1010.3786,70.333336,49.708332,29.0,26.583334,,0.42756677,13.98349,,,,,,,,,,,,,,,,,,3.0
2024-04-11,3.4,3.4,0.0,0.0,1.3659412,42.839996,20.397085,86.095795,17.990835,20.512638,,1019.3042,1015.75275,100.0,62.291668,87.75,41.041668,,0.3331463,19.191408,,,,,,,,,,,,,,,,,,51.0
2024-04-12,0.8,0.8,0.0,0.0,2.3929973,51.839996,21.099167,80.2046,17.542917,20.515715,,1020.21246,1016.6663,91.875,47.083332,80.916664,14.666667,,0.49893788,22.652296,,,,,,,,,,,,,,,,,,3.0
2024-04-13,24.3,24.3,0.0,0.0,0.96480674,43.92,21.02,91.892296,19.647085,21.876844,,1015.8208,1012.28906,97.708336,6.0416665,65.375,95.416664,,0.20187645,19.506601,,,,,,,,,,,,,,,,,,61.0
2024-04-14,2.4,2.4,0.0,0.0,2.6961527,45.719997,23.1075,85.16469,20.42625,24.521355,,1013.3875,1009.88873,99.708336,11.916667,52.666668,96.916664,,0.4439453,18.557108,,,,,,,,,,,,,,,,,,3.0
2024-04-15,0.1,0.1,0.0,0.0,2.4142845,30.599998,24.765833,83.77683,21.780418,27.59391,,1011.5542,1008.0811,99.5,1.5416666,28.375,99.041664,,0.5344178,13.714485,,,,,,,,,,,,,,,,,,3.0
2024-04-16,25.1,25.1,0.0,0.0,0.87302315,36.719997,22.940834,92.26117,21.615835,26.008667,,1010.39996,1006.9097,94.958336,20.333334,44.875,94.958336,,0.21552932,11.436035,,,,,,,,,,,,,,,,,,3.0
2024-04-17,0.1,0.1,0.0,0.0,3.2589543,46.8,19.40125,73.43544,14.290833,18.01784,,1015.7166,1012.1657,18.958334,18.916666,1.0,0.0,,0.61906844,19.865355,,,,,,,,,,,,,,,,,,0.0
2024-04-18,0.0,0.0,0.0,0.0,3.3562787,45.719997,18.711668,74.20081,13.884583,17.723124,,1017.8667,1014.2995,2.7083333,0.7083333,2.25,0.0,,0.60091555,16.227678,,,,,,,,,,,,,,,,,,0.0
2024-04-19,0.0,0.0,0.0,0.0,3.2625453,24.84,19.445002,76.39045,14.845,20.05338,,1018.37915,1014.8189,11.416667,0.0,0.0,11.416667,,0.62057024,8.053266,,,,,,,,,,,,,,,,,,0.0
2024-04-20,0.0,0.0,0.0,0.0,3.311572,19.44,19.472084,78.695465,15.392917,20.46812,,1017.7791,1014.2214,0.0,0.0,0.0,0.0,,0.5649502,7.1471963,,,,,,,,,,,,,,,,,,0.0
2024-04-21,0.0,0.0,0.0,0.0,3.3290315,22.68,20.980417,78.55223,16.799168,22.644468,,1015.0625,1011.5322,55.041668,15.833333,0.0,39.208332,,0.6323506,6.2900605,,,,,,,,,,,,,,,,,,3.0
2024-04-22,0.0,0.0,0.0,0.0,1.4557455,21.24,20.538752,87.36936,18.32625,22.52633,,1012.7,1009.17316,91.375,1.2916666,31.541666,87.583336,,0.31879744,7.441808,,,,,,,,,,,,,,,,,,3.0
2024-04-23,0.8,0.8,0.0,0.0,2.747636,33.48,22.897085,85.52692,20.17625,25.626814,,1011.66254,1008.1672,63.333332,37.375,38.541668,14.083333,,0.46042717,8.870912,,,,,,,,,,,,,,,,,,3.0
2024-04-24,1.2,1.2,0.0,0.0,2.4238167,32.760002,20.686666,78.05146,16.442917,21.302391,,1015.92084,1012.3846,75.875,49.916668,49.791668,19.416666,,0.5398423,12.114686,,,,,,,,,,,,,,,,,,3.0
